"doi","name","url","subjects","match"
NA,"Mammalian Transcriptomic Database","http://mtd.cbi.ac.cn/","Transcriptomics",NA
"10.25504/FAIRsharing.86ec7a","Leaf Senescence Database","https://bigd.big.ac.cn/lsd/","c(""Botany"", ""Transcriptomics"", ""Plant Genetics"")",NA
"10.25504/FAIRsharing.d1a9bd","MethBank","https://bigd.big.ac.cn/methbank/","c(""Epigenomics"", ""Epigenetics"")",NA
"10.25504/FAIRsharing.bece4c","MISTRALS","https://mistrals.sedoo.fr/","c(""Environmental Science"", ""Geology"", ""Geophysics"", ""Biodiversity"", ""Earth Science"", ""Bathymetry"", ""Atmospheric Science"", ""Remote Sensing"", ""Oceanography"")",NA
"10.25504/FAIRsharing.52d9fa","China Meterological Data Service Centre","http://data.cma.cn/en","c(""Environmental Science"", ""Geology"", ""Earth Science"", ""Atmospheric Science"")",NA
"10.25504/FAIRsharing.HGB4cF","Extracorporeal Life Support Organization Registry","https://www.elso.org/COVID19.aspx","c(""Cardiology"", ""Critical Care Medicine"", ""Medicine"", ""Clinical Studies"", ""Health Science"", ""Infectious Disease Medicine"", ""Medical Virology"", ""Respiratory Medicine"", ""Epidemiology"")",NA
NA,"UNESCO Digital Library","https://unesdoc.unesco.org/","c(""Culture"", ""Education Science"", ""History"", ""Subject Agnostic"", ""Cultural Studies"")",NA
"10.25504/FAIRsharing.uXrXUe","Pregnancy CoRonavIrus Outcomes RegIsTrY","https://priority.ucsf.edu/","c(""Clinical Studies"", ""Health Science"", ""Infectious Disease Medicine"", ""Medical Virology"", ""Epidemiology"")",NA
NA,"Zoltar","https://zoltardata.com/","c(""Meteorology"", ""Statistics"", ""Epidemiology"")",NA
"10.25504/FAIRsharing.YlASKr","SECURE-Cirrhosis Registry","https://covidcirrhosis.web.unc.edu/","c(""Critical Care Medicine"", ""Health Science"", ""Infectious Disease Medicine"", ""Medical Virology"", ""Gastroenterology"", ""Epidemiology"")",NA
"10.25504/FAIRsharing.a1c454","Earth Science World Image Bank","http://www.earthscienceworld.org/images","Earth Science",NA
"10.25504/FAIRsharing.XIxciC","U.S. Antarctic Program Data Center","http://www.usap-dc.org/","c(""Environmental Science"", ""Earth Science"", ""Oceanography"")",NA
NA,"Canadian Integrated Ocean Observing System Data Catalogue","https://catalogue.cioos.ca/","Oceanography",NA
NA,"PREVIEW Global Risk Data Platform","https://preview.grid.unep.ch/index.php?preview=about&lang=eng","c(""Economics"", ""Meteorology"", ""Earth Science"")",NA
"10.25504/FAIRsharing.Q0Ytmr","University of Arizona Research Data Repository","https://arizona.figshare.com","c(""Environmental Science"", ""Engineering Science"", ""Culture"", ""Social Science"", ""Health Science"", ""Astrophysics and Astronomy"", ""Earth Science"", ""Life Science"", ""Computer Science"", ""Subject Agnostic"", ""Physics"")","Life Science"
"10.25504/FAIRsharing.7f04e5","Emissions of atmospheric Compounds and Compilation of Ancillary Data","https://eccad.aeris-data.fr/","c(""Chemistry"", ""Earth Science"", ""Atmospheric Science"")",NA
NA,"Human Sciences Research Council Research Data Service","http://datacuration.hsrc.ac.za/","c(""Economics"", ""Economic Policy"", ""Social Science"", ""Humanities and Social Science"", ""Empirical Social Research"", ""Social and Behavioural Science"", ""Political Science"")",NA
NA,"Integrated Public Use Microdata Series - International","https://international.ipums.org/international/index.shtml","c(""Economics"", ""Demographics"", ""Geography"", ""Humanities and Social Science"", ""Subject Agnostic"")",NA
NA,"The Global Agricultural Trial Repository and Database","http://www.agtrials.org/","c(""Soil Science"", ""Forest Management"", ""Food Security"", ""Earth Science"", ""Agriculture"")",NA
"10.25504/FAIRsharing.db020e","Marine Metadata Interoperability Ontology Registry and Repository","https://mmisw.org/","c(""Marine Biology"", ""Ontology and Terminology"", ""Oceanography"")",NA
NA,"Canadian Integrated Ocean Observing System Atlantic Data Catalogue","https://cioosatlantic.ca/ckan","Oceanography",NA
"10.25504/FAIRsharing.dd0b36","Ramsar Sites Information Service","https://rsis.ramsar.org","c(""Freshwater Science"", ""Hydrology"", ""Ecosystem Science"")",NA
NA,"Canadian Integrated Ocean Observing System Pacific Data Catalogue","https://catalogue.cioospacific.ca/","Oceanography",NA
"10.25504/FAIRsharing.1C9Boz","iPPI-DB - Inhibitors of Protein-Protein Interaction Database","https://ippidb.pasteur.fr","c(""Cheminformatics"", ""Pharmacology"", ""Life Science"")","Life Science"
"10.25504/FAIRsharing.fc3431","Bitbucket","https://bitbucket.org/","c(""Knowledge and Information Systems"", ""Subject Agnostic"", ""Software Engineering"")",NA
NA,"Texas State University Digital Collections Repository","https://digital.library.txstate.edu/","Subject Agnostic",NA
NA,"International Crops Research Institute for the Semi-Arid Tropics Dataverse","http://dataverse.icrisat.org/dataverse/icrisat","c(""Environmental Science"", ""Social Science"", ""Agriculture"")",NA
"10.25504/FAIRsharing.5ftlhl","ReefTEMPS","http://www.reeftemps.science/","c(""Environmental Science"", ""Oceanography"")",NA
"10.25504/FAIRsharing.dmgSOV","COVID-19 CVD Registry","https://www.heart.org/en/professional/quality-improvement/covid-19-cvd-registry","c(""Cardiology"", ""Medicine"", ""Clinical Studies"", ""Health Science"", ""Infectious Disease Medicine"", ""Medical Virology"", ""Epidemiology"")",NA
"10.25504/FAIRsharing.3xdroz","PITEC_DATABASE","https://www.ine.es/dyngs/INEbase/en/operacion.htm?c=Estadistica_C&cid=1254736176755&menu=resultados&secc=1254736195616&idp=1254735576669#!tabs-1254736194796","c(""Economics"", ""Social Science"", ""Statistics"", ""Subject Agnostic"")",NA
"10.25504/FAIRsharing.Qyq85j","COVID-19 Dermatology registry","https://www.aad.org/member/practice/coronavirus/registry","c(""Medicine"", ""Clinical Studies"", ""Health Science"", ""Infectious Disease Medicine"", ""Dermatology"", ""Medical Virology"", ""Epidemiology"")",NA
"10.25504/FAIRsharing.1Uw3Q9","Hydra digital repository","https://hydra.hull.ac.uk/","c(""Policy"", ""Engineering Science"", ""Research on Teaching, Learning and Training"", ""Geography"", ""Education Science"", ""Medicine"", ""Chemistry"", ""Psychology"", ""Business Administration"", ""History"", ""Clinical Psychology"", ""Life Science"", ""Computer Science"", ""Physics"")","Life Science"
"10.25504/FAIRsharing.ogTCME","Discovery VIRUS COVID-19 Registry","https://www.sccm.org/Research/Research/Discovery-Research-Network/VIRUS-COVID-19-Registry","c(""Critical Care Medicine"", ""Medicine"", ""Clinical Studies"", ""Health Science"", ""Infectious Disease Medicine"", ""Medical Virology"", ""Respiratory Medicine"", ""Epidemiology"")",NA
"10.25504/FAIRsharing.45a10e","NeuronDB","https://senselab.med.yale.edu/NeuronDB","c(""Cellular Neuroscience"", ""Neurophysiology"", ""Neurobiology"", ""Computational Neuroscience"", ""Molecular Neuroscience"", ""Comparative Neurobiology"")",NA
"10.25504/FAIRsharing.d7400b","Open Source Development Network","https://osdn.net","c(""Knowledge and Information Systems"", ""Subject Agnostic"", ""Software Engineering"")",NA
"10.25504/FAIRsharing.c51ae5","ourproject.org","https://ourproject.org/","c(""Knowledge and Information Systems"", ""Subject Agnostic"", ""Software Engineering"")",NA
"10.25504/FAIRsharing.DDotIl","Bicocca Open Archive Research Data","https://board.unimib.it/","c(""Economics"", ""Environmental Science"", ""Education Science"", ""Medicine"", ""Data Management"", ""Surgery"", ""Humanities and Social Science"", ""Statistics"", ""Psychology"", ""Applied Mathematics"", ""Biotechnology"", ""Earth Science"", ""Materials Science"", ""Computer Science"", ""Subject Agnostic"", ""Physics"", ""Biology"", ""Communication Science"")",NA
"10.25504/FAIRsharing.yXNjR7","The American Society for Hematology Research Collaborative COVID-19 Registry for Hematologic Malignancy","https://www.ashresearchcollaborative.org/s/covid-19-registry","c(""Critical Care Medicine"", ""Health Science"", ""Infectious Disease Medicine"", ""Medical Virology"", ""Epidemiology"", ""Hematology"")",NA
"10.25504/FAIRsharing.EEDgWH","DataStream","https://gordonfoundation.ca/initiatives/datastream/","c(""Earth Science"", ""Water Management"", ""Freshwater Science"", ""Water Research"")",NA
NA,"Global Ocean Acidification Observing Network Data Explorer","http://portal.goa-on.org/Home","c(""Environmental Science"", ""Oceanography"")",NA
NA,"Geochron","https://www.geochron.org/","c(""Geology"", ""Geoinformatics"", ""Earth Science"")",NA
"10.25504/FAIRsharing.pPOQZf","MarinE MethanE and NiTrous Oxide","https://memento.geomar.de/","c(""Earth Science"", ""Atmospheric Science"", ""Oceanography"")",NA
NA,"OceanOPS","https://www.ocean-ops.org/board","c(""Environmental Science"", ""Transportation Planning"", ""Maritime Engineering"", ""Meteorology"", ""Oceanography"")",NA
NA,"Taiwan Forestry Research Institute Data Catalog","http://metacat.tfri.gov.tw/tfri","c(""Soil Science"", ""Botany"", ""Plant Ecology"", ""Forest Management"", ""Meteorology"", ""Ecology"", ""Biodiversity"", ""Earth Science"", ""Life Science"", ""Water Management"")","Life Science"
NA,"Bolin Centre Database","https://bolin.su.se/data/","c(""Geophysics"", ""Meteorology"", ""Hydrography"", ""Earth Science"", ""Bathymetry"", ""Atmospheric Science"", ""Oceanography"", ""Water Research"", ""Hydrology"")",NA
NA,"Database of Individual Seismogenic Sources","http://diss.rm.ingv.it/diss/","c(""Geology"", ""Geography"", ""Earth Science"", ""Physical Geography"")",NA
NA,"European Database of Seismogenic Faults","http://diss.rm.ingv.it/share-edsf/","c(""Geology"", ""Earth Science"")",NA
"10.25504/FAIRsharing.ZEbjok","Rolling Deck to Repository","https://www.rvdata.us/","c(""Hydrogeology"", ""Environmental Science"", ""Geology"", ""Geophysics"", ""Meteorology"", ""Oceanography"")",NA
"10.25504/FAIRsharing.530e61","GitLab","https://about.gitlab.com/","c(""Knowledge and Information Systems"", ""Subject Agnostic"", ""Software Engineering"")",NA
"10.25504/FAIRsharing.b138b5","SourceForge","https://sourceforge.net/","c(""Knowledge and Information Systems"", ""Subject Agnostic"", ""Software Engineering"")",NA
"10.25504/FAIRsharing.a2ba05","Launchpad","https://launchpad.net","c(""Knowledge and Information Systems"", ""Subject Agnostic"", ""Software Engineering"")",NA
"10.25504/FAIRsharing.rOCqic","HIV and COVID-19 Registry in Europe","https://www.neat-id.org/","c(""Critical Care Medicine"", ""Medicine"", ""Clinical Studies"", ""Health Science"", ""Infectious Disease Medicine"", ""Medical Virology"", ""Epidemiology"")",NA
"10.25504/FAIRsharing.dtSZ38","Coronavirus and Celiac Disease Reporting Database","https://covidceliac.org/","c(""Critical Care Medicine"", ""Medicine"", ""Clinical Studies"", ""Health Science"", ""Infectious Disease Medicine"", ""Medical Virology"", ""Epidemiology"")",NA
"10.25504/FAIRsharing.MtkkWk","Coronavirus and MS Reporting Database","https://www.covims.org/","c(""Critical Care Medicine"", ""Medicine"", ""Clinical Studies"", ""Health Science"", ""Infectious Disease Medicine"", ""Medical Virology"", ""Epidemiology"")",NA
"10.25504/FAIRsharing.a78919","European Directory of Marine Environmental Data","https://www.bodc.ac.uk/resources/inventories/edmed/search/","c(""Environmental Science"", ""Data Management"", ""Oceanography"")",NA
"10.25504/FAIRsharing.SFORSe","Sex-Associated Gene Database","http://bioinfo.life.hust.edu.cn/SAGD","c(""Animal Genetics"", ""Life Science"")","Life Science"
"10.25504/FAIRsharing.0VV4KB","Environmental Data Portal","https://www.envidat.ch/","c(""Environmental Science"", ""Forest Management"", ""Population Dynamics"", ""Landscape Planning"", ""Biodiversity"", ""Earth Science"", ""Biology"", ""Plant Genetics"")",NA
"10.25504/FAIRsharing.7mFpMg","MorphoSource","https://www.morphosource.org/","c(""Anatomy"", ""Life Science"")","Life Science"
"10.25504/FAIRsharing.1ong6b","TogoVar","https://togovar.biosciencedbc.jp/","Life Science","Life Science"
"10.25504/FAIRsharing.EftAnp","BeanMine","https://mines.legumeinfo.org/beanmine","c(""Genomics"", ""Life Science"")","Life Science"
"10.25504/FAIRsharing.QMwdW8","ChickpeaMine","https://mines.legumeinfo.org/chickpeamine","c(""Genomics"", ""Life Science"")","Life Science"
"10.25504/FAIRsharing.02xjaW","CyVerse Data Common Repository","http://datacommons.cyverse.org/","c(""Life Science"", ""Subject Agnostic"")","Life Science"
"10.25504/FAIRsharing.FL1LNB","Translocatome","http://translocatome.linkgroup.hu","Life Science","Life Science"
"10.25504/FAIRsharing.PsyMBm","HymenopteraMine","http://hymenopteragenome.org/hymenopteramine/","c(""Agriculture"", ""Life Science"", ""Biology"")","Life Science"
"10.25504/FAIRsharing.A0ozDj","Genome Properties","https://www.ebi.ac.uk/interpro/genomeproperties","Functional Genomics",NA
"10.25504/FAIRsharing.ltyo8e","Visual Media Service","http://visual.ariadne-infrastructure.eu/","c(""Culture"", ""Humanities"", ""Natural Science"", ""History"", ""Data Visualization"")",NA
NA,"UKEOF Catalogue","https://catalogue.ukeof.org.uk","c(""Environmental Science"", ""Geology"", ""Earth Science"", ""Freshwater Science"", ""Oceanography"", ""Water Research"")",NA
"10.25504/FAIRsharing.250fc8","Hymenoptera Genome Database","http://hymenopteragenome.org/","c(""Genomics"", ""Life Science"")","Life Science"
"10.25504/FAIRsharing.9HiHNn","WheatMine","https://urgi.versailles.inra.fr/WheatMine/begin.do","c(""Genomics"", ""Life Science"")","Life Science"
"10.25504/FAIRsharing.76044b","Database of Genomic Variants","http://dgv.tcag.ca/dgv/app/home","c(""Genomics"", ""Life Science"", ""Biomedical Science"")","Life Science"
"10.25504/FAIRsharing.7C0aVE","Human Pluripotent Stem Cell Registry","https://hpscreg.eu/","c(""Life Science"", ""Biomedical Science"")","Life Science"
NA,"Agrisemantics Map of Data Standards","http://vest.agrisemantics.org/","c(""Agriculture"", ""Life Science"", ""Ontology and Terminology"")","Life Science"
NA,"The CIARD Ring","http://ring.ciard.net/","c(""Knowledge and Information Systems"", ""Agriculture"", ""Life Science"")","Life Science"
"10.25504/FAIRsharing.c55d5e","GitHub","https://github.com/","c(""Knowledge and Information Systems"", ""Subject Agnostic"", ""Software Engineering"")",NA
"10.25504/FAIRsharing.9vT2Wg","BioCatalogue","https://esciencelab.org.uk/products/biocatalogue/","Bioinformatics",NA
"10.25504/FAIRsharing.4Vs9VM","The International Genome Sample Resource","https://www.internationalgenome.org/","c(""Genomics"", ""Comparative Genomics"")",NA
"10.25504/FAIRsharing.l0p1Oi","Beilstein Archives","https://www.beilstein-archives.org/xiv/","c(""Organic Chemistry"", ""Nanotechnology"")",NA
"10.25504/FAIRsharing.oAJNHO","An INtegrated Data warehouse of mIcrobial GenOmes","http://www.cbrc.kaust.edu.sa/indigo","c(""Data Integration"", ""Genomics"", ""Life Science"", ""Microbiology"")","Life Science"
"10.25504/FAIRsharing.w7Yuyx","PhytoMine","https://phytozome.jgi.doe.gov/phytomine/","c(""Genomics"", ""Life Science"", ""Transcriptomics"")","Life Science"
"10.25504/FAIRsharing.84Ltoq","PlanMine","http://planmine.mpi-cbg.de/planmine","c(""Genomics"", ""Life Science"")","Life Science"
"10.25504/FAIRsharing.sM5t5c","RepetDB","http://urgi.versailles.inra.fr/repetdb","c(""Genomics"", ""Life Science"")","Life Science"
"10.25504/FAIRsharing.QXYuxK","TargetMine","http://targetmine.mizuguchilab.org/targetmine","c(""Functional Genomics"", ""Life Science"")","Life Science"
"10.25504/FAIRsharing.0oOPKg","ThaleMine","https://bar.utoronto.ca/thalemine","c(""Functional Genomics"", ""Life Science"")","Life Science"
"10.25504/FAIRsharing.iHhPe9","XenMine","http://www.xenmine.org/xenmine","c(""Genomics"", ""Life Science"")","Life Science"
"10.25504/FAIRsharing.IIn0TH","LegumeMine","https://intermine.legumefederation.org/legumemine","c(""Genomics"", ""Genetics"", ""Life Science"")","Life Science"
"10.25504/FAIRsharing.Pupa1p","PeanutMine","https://mines.legumeinfo.org/peanutmine","c(""Genomics"", ""Life Science"")","Life Science"
"10.25504/FAIRsharing.KoKgH7","SoyMine","https://mines.legumeinfo.org/soymine","c(""Genomics"", ""Genetics"", ""Life Science"")","Life Science"
"10.25504/FAIRsharing.sDwGp9","MedicMine","http://medicmine.jcvi.org/medicmine","c(""Genomics"", ""Life Science"")","Life Science"
"10.25504/FAIRsharing.2Fwl0E","BovineMine","http://bovinegenome.org/bovinemine","Genomics",NA
"10.25504/FAIRsharing.6YaUQm","CHOmine","https://chomine.boku.ac.at/chomine","c(""Genomics"", ""Life Science"")","Life Science"
"10.25504/FAIRsharing.BEKtQ3","GrapeMine","http://urgi.versailles.inra.fr/GrapeMine","c(""Genomics"", ""Life Science"")","Life Science"
"10.25504/FAIRsharing.a19578","Enzyme nomenclature database","https://enzyme.expasy.org/","c(""Molecular biology"", ""Biochemistry"", ""Enzymology"", ""Biology"")",NA
"10.25504/FAIRsharing.EtYkWo","Banana Breeding Tracker Database","http://nrcbbioinfo.byethost33.com/bbtbase/index.php","c(""Plant Breeding"", ""Agriculture"", ""Plant Cultivation"")",NA
