"re3data_ID","type","certificate","repositoryURL","repositoryName","subject","providerType","dataLicenseName","databaseAccessType","dataAccessType","policyName","description"
"r3d100012031","disciplinary","","","National Contaminants Information System","2 Life Sciences_AND_202 Plant Sciences_AND_20202 Plant Ecology and Ecosystem Analysis_AND_203 Zoology_AND_20303 Animal Ecology, Biodiversity and Ecosystem Research_AND_21 Biology_AND_3 Natural Sciences_AND_31 Chemistry_AND_313 Atmospheric Science and Oceanography_AND_318 Water Research_AND_31801 Hydrogeology, Hydrology, Limnology, Urban Water Management, Water Chemistry, Integrated Water Resources Management_AND_34 Geosciences (including Geography)","dataProvider","Copyrights","open","embargoed_AND_open_AND_restricted","Policy for Scientific Data_AND_Processes, Policies, and Guidelines_AND_Social Media Terms of Use_AND_Terms and Conditions",">>>!!!<<< 2021-03-19: The repository is no longer available >>>!!!<<<
The National Contaminants Information System was begun as part of the Department's Green Plan. The NCIS is a computerized warehouse of information on toxic chemicals in fish, other aquatic life and their habitats. It was built to help manage the growing base of data and information."
"r3d100012034","disciplinary","","https://www.ontario.ca/page/natural-heritage-information-centre","Natural Heritage Information Centre","2 Life Sciences_AND_202 Plant Sciences_AND_20202 Plant Ecology and Ecosystem Analysis_AND_203 Zoology_AND_20303 Animal Ecology, Biodiversity and Ecosystem Research_AND_207 Agriculture, Forestry, Horticulture and Veterinary Medicine_AND_20709 Inventory Control and Use of Forest Resources_AND_20710 Basic Forest Research_AND_21 Biology_AND_23 Agriculture, Forestry, Horticulture and Veterinary Medicine_AND_3 Natural Sciences_AND_34 Geosciences (including Geography)","dataProvider","Copyrights","open","open_AND_restricted","Accessibility_AND_Social media Terms of Use_AND_Terms of use","The Ontario Natural Heritage Information Centre (NHIC) compiles, maintains and provides information on rare, threatened and endangered species and spaces in Ontario. This information is stored in a central repository composed of computerized databases, map files and an information library, which are accessible for conservation applications, land use development planning, park management, etc. Ministry of Natural Resources, Ontario."
"r3d100012037","disciplinary","","https://www.pwrc.usgs.gov/bbs/index.cfm","North American Breeding Bird Survey","2 Life Sciences_AND_203 Zoology_AND_20303 Animal Ecology, Biodiversity and Ecosystem Research_AND_21 Biology","dataProvider","Copyrights_AND_Public Domain","open","open","Comments and Disclaimers_AND_Terms of Use","The BBS is a cooperative effort between the U.S. Geological Survey's Patuxent Wildlife Research Center and Environment Canada's Canadian Wildlife Service to monitor the status and trends of North American bird populations. Following a rigorous protocol, BBS data are collected by thousands of dedicated participants along thousands of randomly established roadside routes throughout the continent. Professional BBS coordinators and data managers work closely with researchers and statisticians to compile and deliver these population data and population trend analyses on more than 400 bird species, for use by conservation managers, scientists, and the general public."
"r3d100012038","disciplinary","","https://www.androgendb.mcgill.ca/","Androgen Receptor Mutations Database","2 Life Sciences_AND_201 Basic Biological and Medical Research_AND_20105 General Genetics_AND_205 Medicine_AND_20502 Public Health, Health Services Research, Social Medicine_AND_21 Biology_AND_22 Medicine","dataProvider","Copyrights","open","open","Copyright at McGill_AND_Licensing and conditions of use_AND_Limited use data product licence agreement_AND_University Policies and Regulations","Androgen Receptor Gene Mutations Database is for all who are interested in mutations of the Androgen Receptor Gene.  In light of the difficulty in getting new AR mutations published the curator will now accept new mutations that have not been published, provided that it is from a reputable research or clinical laboratory. The curator also strongly suggests that where possible,  particularly in the case of  new unique mutations that an  attempt be made to at least confirm the pathogenicity   of the putatative mutation, by showing that the mutation when transfected into a suitable expression system produces a mutant androgen receptor protein."
"r3d100012039","disciplinary","","https://www.bio.gc.ca/science/data-donnees/base/index-en.php","Bedford Institute of Oceanography - Oceanographic Databases","2 Life Sciences_AND_202 Plant Sciences_AND_20202 Plant Ecology and Ecosystem Analysis_AND_21 Biology_AND_3 Natural Sciences_AND_313 Atmospheric Science and Oceanography_AND_31301 Atmospheric Science_AND_31302 Oceanography_AND_317 Geography_AND_318 Water Research_AND_31801 Hydrogeology, Hydrology, Limnology, Urban Water Management, Water Chemistry, Integrated Water Resources Management_AND_34 Geosciences (including Geography)","dataProvider_AND_serviceProvider","Copyrights","open","restricted","Copyright Act_AND_Terms and Conditions - Fisheries and Oceans Canada_AND_Terms and conditions - Government of Canada","Databases maintained by Ocean Sciences at the Bedford Institute of Oceanography, including temperature-salinity profiles for the NW Atlantic, sea-surface temperature and chlorophyll from satellite, monthly statistics of ocean currents and other moored instruments, and daily temperature observations from coastal thermographs."
"r3d100012040","disciplinary","","http://www.casrdb.mcgill.ca","CASRdb","2 Life Sciences_AND_201 Basic Biological and Medical Research_AND_20105 General Genetics_AND_205 Medicine_AND_20503 Human Genetics_AND_21 Biology_AND_22 Medicine","dataProvider","Copyrights","open","open","Copyright Act of Canada_AND_Policy on Intellectual Property","<<<!!!<<< This repository is no longer available. >>>!!!>>> 
Message since 2018-06: This virtual host is being reconstructed."
"r3d100012052","disciplinary","","https://tcia.at/home","The Cancer Immunome Atlas","2 Life Sciences_AND_201 Basic Biological and Medical Research_AND_204 Microbiology, Virology and Immunology_AND_20405 Immunology_AND_205 Medicine_AND_20502 Public Health, Health Services Research, Social Medicine_AND_20503 Human Genetics_AND_20514 Hematology, Oncology, Transfusion Medicine_AND_21 Biology_AND_22 Medicine","dataProvider","CC","open","closed_AND_embargoed_AND_open_AND_restricted","Responsible Use of Data Generated by the TCGA Program_AND_TCGA Policies and Guidelines_AND_TCGA Publication Guidelines","The Cancer Immunome Database (TCIA) provides results of comprehensive immunogenomic analyses of next generation sequencing data (NGS) data for 20 solid cancers from The Cancer Genome Atlas (TCGA) and other datasource. The Cancer Immunome Atlas (TCIA) was developed and is maintained at the Division of Bioinformatics (ICBI). The database can be queried for the gene expression of specific immune-related gene sets, cellular composition of immune infiltrates (characterized using gene set enrichment analyses and deconvolution), neoantigens and cancer-germline antigens, HLA types, and tumor heterogeneity (estimated from cancer cell fractions). Moreover it provides survival analyses for different types immunological parameters.
TCIA will be constantly updated with new data and results."
"r3d100012058","disciplinary","","https://www.bexis.uni-jena.de/","Biodiversity Exploratories Information System","2 Life Sciences_AND_202 Plant Sciences_AND_20201 Plant Systematics and Evolution_AND_203 Zoology_AND_20303 Animal Ecology, Biodiversity and Ecosystem Research_AND_207 Agriculture, Forestry, Horticulture and Veterinary Medicine_AND_20701 Soil Sciences_AND_20704 Ecology of Agricultural Landscapes_AND_20710 Basic Forest Research_AND_21 Biology_AND_23 Agriculture, Forestry, Horticulture and Veterinary Medicine_AND_3 Natural Sciences","dataProvider","CC","open","embargoed_AND_open_AND_restricted","Imprint / Disclaimer_AND_Privacy policy_AND_Public data agreement","BExIS is the online data repository and information system of the Biodiversity Exploratories Project (BE). The BE is a German network of biodiversity related working groups from areas such as vegetation and soil science, zoology and forestry. Up to three years after data acquisition, the data use is restricted to members of the BE. Thereafter, the data is usually public available (https://www.bexis.uni-jena.de/ddm/publicsearch/index)."
"r3d100012059","disciplinary","","https://openresearch.labkey.com/project/home/begin.view","LabKey Open Research Portal","2 Life Sciences_AND_201 Basic Biological and Medical Research_AND_20105 General Genetics_AND_204 Microbiology, Virology and Immunology_AND_20404 Virology_AND_21 Biology_AND_22 Medicine","dataProvider","Public Domain","open","open_AND_restricted","Statement on Data Sharing in Public Health Emergencies","In response to emerging pathogens, LabKey launched the Open Research Portal in 2016 to help facilitate collaborative research. It was initially created as a platform for investigators to make Zika research data, commentary and results publicly available in real-time. It now includes other viruses like SARS-CoV-2 where there is a compelling need for real-time data sharing.
Projects are freely available to researchers. If you are interested in sharing real-time data through the portal, please contact LabKey to get started."
"r3d100012061","disciplinary","","https://portal.gdc.cancer.gov/","Genomic Data Commons","2 Life Sciences_AND_205 Medicine_AND_20502 Public Health, Health Services Research, Social Medicine_AND_20503 Human Genetics_AND_22 Medicine","dataProvider","other","open","embargoed_AND_open_AND_restricted","GDC policies_AND_NCI Genomic Data Sharing Policy_AND_dbGaP Application for Controlled Access Data","The NCI's Genomic Data Commons (GDC) provides the cancer research community with a unified data repository that enables data sharing across cancer genomic studies in support of precision medicine. 
The GDC obtains validated datasets from NCI programs in which the strategies for tissue collection couples quantity with high quality.
Tools are provided to guide data submissions by researchers and institutions."
"r3d100012062","disciplinary","","https://borealisdata.ca/dataverse/SAGE","Secondary Analysis to Generate Evidence (SAGE) Dataverse","1 Humanities and Social Sciences_AND_2 Life Sciences_AND_205 Medicine_AND_20501 Epidemiology, Medical Biometry, Medical Informatics_AND_20502 Public Health, Health Services Research, Social Medicine_AND_22 Medicine","dataProvider_AND_serviceProvider","Copyrights","open","closed_AND_restricted","Community-norms_AND_Dataverse Guides","SAGE is a data and research platform that enables the secondary use of data related to child and youth development, health and well-being. It currently contains research data, and at a later stage we aim to also house administrative and community service delivery data. Technical infrastructure and governance processes are in place to ensure ethical use and the privacy of participants. 
This dataverse provides metadata for the various data holdings available in SAGE (Secondary Analysis to Generate Evidence), a research data repository based in Edmonton Alberta and an intiative of PolicyWise for Children & Families. In general, SAGE contains data holdings too sensitive for open access. Each study lists a security level which indicates the procedure required to access the data."
