"id","title","isOpenAccess","hasTextMinedTerms","hasDbCrossReferences","hasLabsLinks","hasTMAccessionNumbers","journal.title","license"
"27152146","The Non-Coding RNA Ontology (NCRO): a comprehensive resource for the unification of non-coding RNA biology.","Y","Y","N","Y","Y","Journal of biomedical semantics","cc by"
"32122231","ncRPheno: a comprehensive database platform for identification and validation of disease related noncoding RNAs.","N","Y","N","Y","N","RNA biology",NA
"24297257","NECTAR: a database of codon-centric missense variant annotations.","Y","Y","N","Y","Y","Nucleic acids research","cc by"
"24214996","Negatome 2.0: a database of non-interacting proteins derived by literature mining, manual annotation and protein structure analysis.","Y","Y","N","Y","Y","Nucleic acids research","cc by"
"27017950","NeisseriaBase: a specialised Neisseria genomic resource and analysis platform.","Y","Y","N","Y","N","PeerJ","cc by"
"22419844","NeMedPlant: a database of therapeutic applications and chemical constituents of medicinal plants from north-east region of India.","Y","Y","N","Y","N","Bioinformation",NA
"22833564","NESdb: a database of NES-containing CRM1 cargoes.","Y","Y","N","Y","N","Molecular biology of the cell",NA
"34630517","NetGenes: A Database of Essential Genes Predicted Using Features From Interaction Networks.","Y","Y","N","Y","N","Frontiers in genetics","cc by"
"25527095","Empowering biologists with multi-omics data: colorectal cancer as a paradigm.","Y","Y","N","Y","N","Bioinformatics (Oxford, England)","cc by"
"23203867","NetwoRx: connecting drugs to networks and phenotypes in Saccharomyces cerevisiae.","Y","Y","N","Y","Y","Nucleic acids research","cc by-nc"
"26183225","Near East University Genetic Mutation Database (NEU-GD): The first mutation database of Northern Cyprus.","N","Y","N","N","N","Gene",NA
"23286825","NeuroDNet - an open source platform for constructing and analyzing neurodegenerative disease networks.","Y","Y","N","Y","N","BMC neuroscience","cc by"
"24229347","NeuroGeM, a knowledgebase of genetic modifiers in neurodegenerative diseases.","Y","Y","Y","Y","Y","BMC medical genomics","cc by"
"28651363","Multimodal mechanistic signatures for neurodegenerative diseases (NeuroMMSig): a web server for mechanism enrichment.","Y","Y","N","Y","N","Bioinformatics (Oxford, England)","cc by-nc"
"30684219","NeuroMuscleDB: a Database of Genes Associated with Muscle Development, Neuromuscular Diseases, Ageing, and Neurodegeneration.","N","Y","N","Y","N","Molecular neurobiology",NA
"21821666","NeuroPedia: neuropeptide database and spectral library.","N","Y","N","Y","N","Bioinformatics (Oxford, England)",NA
"25931458","NeuroPep: a comprehensive resource of neuropeptides.","Y","Y","N","N","N","Database : the journal of biological databases and curation","cc by"
"24271398","NeXO Web: the NeXO ontology database and visualization platform.","Y","Y","N","Y","N","Nucleic acids research","cc by-nc"
"22139911","neXtProt: a knowledge platform for human proteins.","Y","Y","N","Y","N","Nucleic acids research","cc by-nc"
"21884625","The NFI-Regulome Database: A tool for annotation and analysis of control regions of genes regulated by Nuclear Factor I transcription factors.","Y","Y","N","Y","N","Journal of clinical bioinformatics","cc by"
"33514746","Nelumbo genome database, an integrative resource for gene expression and variants of Nelumbo nucifera.","Y","Y","N","Y","Y","Scientific data","cc by"
"22517761","NGS catalog: A database of next generation sequencing studies in humans.","N","Y","N","Y","N","Human mutation",NA
"24271385","NGSmethDB: an updated genome resource for high quality, single-cytosine resolution methylomes.","Y","Y","N","Y","N","Nucleic acids research","cc by"
"24501396","A comprehensive aligned nifH gene database: a multipurpose tool for studies of nitrogen-fixing bacteria.","Y","Y","N","Y","Y","Database : the journal of biological databases and curation","cc by"
"26013919","NIG_MoG: a mouse genome navigator for exploring intersubspecific genetic polymorphisms.","N","Y","N","N","N","Mammalian genome : official journal of the International Mammalian Genome Society",NA
"32090261","NipahVR: a resource of multi-targeted putative therapeutics and epitopes for the Nipah virus. ","Y","Y","N","Y","Y","Database : the journal of biological databases and curation","cc by"
"27530928","NLDB: a database for 3D protein-ligand interactions in enzymatic reactions.","Y","Y","N","Y","Y","Journal of structural and functional genomics","cc by"
"29106588","NLSdb-major update for database of nuclear localization signals and nuclear export signals.","Y","Y","N","Y","N","Nucleic acids research","cc by"
"23125372","Non-B DB v2.0: a database of predicted non-B DNA-forming motifs and its associated tools.","Y","Y","N","Y","N","Nucleic acids research","cc by-nc"
"24573879","NONATObase: a database for Polychaeta (Annelida) from the Southwestern Atlantic Ocean.","Y","Y","N","N","N","Database : the journal of biological databases and curation","cc by"
"21491493","Integrating the intrinsic conformational preferences of noncoded α-amino acids modified at the peptide bond into the noncoded amino acids database.","N","Y","N","Y","N","Proteins",NA
"26721496","NONCODEv4: Annotation of Noncoding RNAs with Emphasis on Long Noncoding RNAs.","N","Y","N","Y","N","Methods in molecular biology (Clifton, N.J.)",NA
"32111231","NoncoRNA: a database of experimentally supported non-coding RNAs and drug targets in cancer.","Y","Y","N","Y","N","Journal of hematology & oncology","cc by"
"22581809","Database of the radioactivity of norm used as industrial raw materials.","N","Y","N","N","N","Radiation protection dosimetry",NA
"27285615","Northeast India Helminth Parasite Information Database (NEIHPID): Knowledge Base for Helminth Parasites.","Y","Y","N","Y","Y","PloS one","cc by"
"25931459","novPTMenzy: a database for enzymes involved in novel post-translational modifications.","Y","Y","N","Y","Y","Database : the journal of biological databases and curation","cc by"
"23203877","NPACT: Naturally Occurring Plant-based Anti-cancer Compound-Activity-Target database.","Y","Y","N","Y","N","Nucleic acids research","cc by-nc"
"33306802","NPBS database: a chemical data resource with relational data between natural products and biological sources. ","Y","Y","N","Y","N","Database : the journal of biological databases and curation","cc by"
"28184254","NPCARE: database of natural products and fractional extracts for cancer regulation.","Y","Y","N","Y","N","Journal of cheminformatics","cc by"
"25178289","Native Pig and Chicken Breed Database: NPCDB.","Y","Y","N","N","N","Asian-Australasian journal of animal sciences.","cc by-nc"
"30354114","Nuclear Receptors Database Including Negative Data (NR-DBIND): A Database Dedicated to Nuclear Receptors Binding Data Including Negative Data and Pharmacological Profile.","N","Y","N","Y","N","Journal of medicinal chemistry",NA
"25262355","NrichD database: sequence databases enriched with computationally designed protein-like sequences aid in remote homology detection.","Y","Y","N","N","N","Nucleic acids research","cc by-nc"
"24666037","NRLiSt BDB, the manually curated nuclear receptors ligands and structures benchmarking database.","N","Y","N","Y","N","Journal of medicinal chemistry",NA
"27899613","NSDNA: a manually curated database of experimentally supported ncRNAs associated with nervous system diseases.","Y","Y","N","Y","Y","Nucleic acids research","cc by-nc"
"22369214","Construction and analysis of a plant non-specific lipid transfer protein database (nsLTPDB).","Y","Y","N","Y","N","BMC genomics","cc by"
"23084778","NSort/DB: an intranuclear compartment protein database.","Y","Y","N","Y","N","Genomics, proteomics & bioinformatics","cc by-nc-sa"
"30335176","NucMap: a database of genome-wide nucleosome positioning map across species.","Y","Y","N","Y","N","Nucleic acids research","cc by"
"34120586","NUCOME: A comprehensive database of nucleosome organization referenced landscapes in mammalian genomes.","Y","Y","N","Y","Y","BMC bioinformatics","cc by"
"23196988","NURBS: a database of experimental and predicted nuclear receptor binding sites of mouse.","N","Y","N","Y","N","Bioinformatics (Oxford, England)",NA
"29739837","NvERTx: a gene expression database to compare embryogenesis and regeneration in the sea anemone Nematostella vectensis. ","N","Y","Y","Y","N","Development (Cambridge, England)",NA
"33442735","O-GlcNAcAtlas: A database of experimentally identified O-GlcNAc sites and proteins.","N","Y","N","Y","N","Glycobiology",NA
"28365722","OCaPPI-Db: an oligonucleotide probe database for pathogen identification through hybridization capture. ","Y","Y","N","Y","N","Database : the journal of biological databases and curation","cc by"
"34241085","OCELOT: An infrastructure for data-driven research to discover and design crystalline organic semiconductors.","N","Y","N","Y","N","The Journal of chemical physics",NA
"32974523","Ocins database: a database of bug-busters from <i>Bifidobacterium</i>, <i>Lactobacillus</i>, and <i>Enterococcus</i>.","Y","Y","N","Y","N","Access microbiology","cc by"
"25604238","ocsESTdb: a database of oil crop seed EST sequences for comparative analysis and investigation of a global metabolic network and oil accumulation metabolism.","Y","Y","N","Y","Y","BMC plant biology","cc by"
"26995712","Rare disease relations through common genes and protein interactions.","N","Y","N","Y","N","Molecular and cellular probes",NA
"31662803","The Open-source Data Inventory for Anthropogenic Carbon dioxide (CO<sub>2</sub>), version 2016 (ODIAC2016): A global, monthly fossil-fuel CO<sub>2</sub> gridded emission data product for tracer transport simulations and surface flux inversions.","N","Y","N","Y","Y","Earth system science data",NA
"32324748","OdoBD: An online database for the dragonflies and damselflies of Bangladesh.","Y","Y","N","Y","Y","PloS one","cc by"
"33247934","OGDA: a comprehensive organelle genome database for algae. ","Y","Y","N","Y","Y","Database : the journal of biological databases and curation","cc by"
"26827236","OGDD (Olive Genetic Diversity Database): a microsatellite markers' genotypes database of worldwide olive trees for cultivar identification and virgin olive oil traceability. ","Y","Y","N","Y","N","Database : the journal of biological databases and curation","cc by"
"30535146","Comparative Analysis of Oomycete Genome Evolution Using the Oomycete Gene Order Browser (OGOB).","Y","Y","N","Y","Y","Genome biology and evolution","cc by-nc"
"33581334","OGP: A Repository of Experimentally Characterized O-glycoproteins to Facilitate Studies on O-glycosylation.","Y","Y","N","N","Y","Genomics, proteomics & bioinformatics","cc by"
"31566225","OGRDB: a reference database of inferred immune receptor genes.","Y","Y","N","Y","N","Nucleic acids research","cc by"
"27234245","OGRO: The Overview of functionally characterized Genes in Rice online database.","Y","Y","N","Y","N","Rice (New York, N.Y.)","cc by"
"31612943","OHNOLOGS v2: a comprehensive resource for the genes retained from whole genome duplication in vertebrates.","Y","Y","N","Y","N","Nucleic acids research","cc by"
"25399418","The OMA orthology database in 2015: function predictions, better plant support, synteny view and other improvements.","Y","Y","N","Y","Y","Nucleic acids research","cc by"
"28182744","Organic materials database: An open-access online database for data mining.","Y","Y","N","Y","N","PloS one","cc by"
"32556221","The OMEGA-NET International Inventory of Occupational Cohorts.","Y","Y","N","Y","N","Annals of work exposures and health","cc by-nc"
"25024350","OMICtools: an informative directory for multi-omic data analysis. ","Y","Y","N","Y","N","Database : the journal of biological databases and curation","cc by"
"25428349","OMIM.org: Online Mendelian Inheritance in Man (OMIM®), an online catalog of human genes and genetic disorders.","Y","Y","N","Y","Y","Nucleic acids research","cc by"
"33749993","Integrated intra- and intercellular signaling knowledge for multicellular omics analysis.","Y","Y","N","Y","Y","Molecular systems biology","cc by"
