"id","title","agency"
"33749993","Integrated intra- and intercellular signaling knowledge for multicellular omics analysis.","UK Research and Innovation|Biotechnology and Biological Sciences Research Council, Norwich Research Park Biosciences Doctoral Training Partnership grant"
"33749993","Integrated intra- and intercellular signaling knowledge for multicellular omics analysis.","Biotechnology and Biological Sciences Research Council"
"33749993","Integrated intra- and intercellular signaling knowledge for multicellular omics analysis.","Biotechnology and Biological Sciences Research Council"
"33749993","Integrated intra- and intercellular signaling knowledge for multicellular omics analysis.","Federal Ministry of Education (BMFB, Computational Life Sciences grant)"
"33749993","Integrated intra- and intercellular signaling knowledge for multicellular omics analysis.","Biotechnology and Biological Sciences Research Council"
"33749993","Integrated intra- and intercellular signaling knowledge for multicellular omics analysis.","Biotechnology and Biological Sciences Research Council"
"33749993","Integrated intra- and intercellular signaling knowledge for multicellular omics analysis.","Deutsche Forschungsgemeinschaft (DFG)"
"33749993","Integrated intra- and intercellular signaling knowledge for multicellular omics analysis.","European Union Innovative Medicines Initiative TransQST"
"33749993","Integrated intra- and intercellular signaling knowledge for multicellular omics analysis.","Biotechnology and Biological Sciences Research Council"
"33749993","Integrated intra- and intercellular signaling knowledge for multicellular omics analysis.","UKRI|Biotechnology and Biological Sciences Research Council (BBSRC)"
"33749993","Integrated intra- and intercellular signaling knowledge for multicellular omics analysis.","Biotechnology and Biological Sciences Research Council"
"27515825","Onco-Regulon: an integrated database and software suite for site specific targeting of transcription factors of cancer genes. ",NA
"30445567","OncoBase: a platform for decoding regulatory somatic mutations in human cancers.","National 973 Program"
"30445567","OncoBase: a platform for decoding regulatory somatic mutations in human cancers.","National Natural Science Foundation of China"
"30445567","OncoBase: a platform for decoding regulatory somatic mutations in human cancers.","China Postdoctoral Science Foundation"
"30445567","OncoBase: a platform for decoding regulatory somatic mutations in human cancers.","National Key R&amp;D Program of China"
"30445567","OncoBase: a platform for decoding regulatory somatic mutations in human cancers.","National Natural Science Foundation of China"
"24651967","OncomiRDB: a database for the experimentally verified oncogenic and tumor-suppressive microRNAs.",NA
"24428888","OncomiRdbB: a comprehensive database of microRNAs and their targets in breast cancer.",NA
"29657279","oncoNcRNA: A Web Portal for Exploring the Non-Coding RNAs with Oncogenic Potentials in Human Cancers. ",NA
"29186335","The OncoPPi Portal: an integrative resource to explore and prioritize protein-protein interactions for cancer target discovery.","NIH"
"29186335","The OncoPPi Portal: an integrative resource to explore and prioritize protein-protein interactions for cancer target discovery.","NCI NIH HHS"
"29186335","The OncoPPi Portal: an integrative resource to explore and prioritize protein-protein interactions for cancer target discovery.","National Cancer Institute"
"29186335","The OncoPPi Portal: an integrative resource to explore and prioritize protein-protein interactions for cancer target discovery.","NCI NIH HHS"
"29186335","The OncoPPi Portal: an integrative resource to explore and prioritize protein-protein interactions for cancer target discovery.","Winship Cancer Institute"
"29186335","The OncoPPi Portal: an integrative resource to explore and prioritize protein-protein interactions for cancer target discovery.","NCI NIH HHS"
"32597311","OncotRF: an online resource for exploration of tRNA-derived fragments in human cancers.","National Natural Science Foundation of China"
"32597311","OncotRF: an online resource for exploration of tRNA-derived fragments in human cancers.","Medical Health Science and Technology Key Project of Zhejiang Provincial Health Commission"
"32597311","OncotRF: an online resource for exploration of tRNA-derived fragments in human cancers.","Key Program of Zhejiang Provincial Natural Science Foundation of China"
"32597311","OncotRF: an online resource for exploration of tRNA-derived fragments in human cancers.","National Key Research and Development Program of China"
"31195415","[The Onkonet database: taking stock of an Internet-based, multi-centre database on surgical prostate cancer treatment].",NA
"26637529","ONRLDB--manually curated database of experimentally validated ligands for orphan nuclear receptors: insights into new drug discovery. ",NA
"24271386","OnTheFly: a database of Drosophila melanogaster transcription factors and their binding sites.","NCI NIH HHS"
"24271386","OnTheFly: a database of Drosophila melanogaster transcription factors and their binding sites.","NIGMS NIH HHS"
"24271386","OnTheFly: a database of Drosophila melanogaster transcription factors and their binding sites.","Howard Hughes Medical Institute"
"31831730","The odonate phenotypic database, a new open data resource for comparative studies of an old insect order.","Funding above to E.I. S. In addition, B.W. received funding from a Faculty Mobility grant from the University of Costa Rica and a grant from the Schlumberger Foundation."
"31831730","The odonate phenotypic database, a new open data resource for comparative studies of an old insect order.","Stiftelsen Olle Engkvist Byggmästare"
"33361798","OCTAD: an open workspace for virtually screening therapeutics targeting precise cancer patient groups using gene expression features.","NCATS NIH HHS"
"33361798","OCTAD: an open workspace for virtually screening therapeutics targeting precise cancer patient groups using gene expression features.","U.S. Department of Health &amp; Human Services | NIH | National Center for Advancing Translational Sciences"
"33361798","OCTAD: an open workspace for virtually screening therapeutics targeting precise cancer patient groups using gene expression features.","U.S. Department of Health &amp; Human Services | NIH | National Center for Advancing Translational Sciences (NCATS)"
"33361798","OCTAD: an open workspace for virtually screening therapeutics targeting precise cancer patient groups using gene expression features.","U.S. Department of Health &amp; Human Services | NIH | National Institute of General Medical Sciences"
"33361798","OCTAD: an open workspace for virtually screening therapeutics targeting precise cancer patient groups using gene expression features.","NIEHS NIH HHS"
"33361798","OCTAD: an open workspace for virtually screening therapeutics targeting precise cancer patient groups using gene expression features.","NIGMS NIH HHS"
"33361798","OCTAD: an open workspace for virtually screening therapeutics targeting precise cancer patient groups using gene expression features.","U.S. Department of Health &amp; Human Services | NIH | National Institute of Environmental Health Sciences"
"33361798","OCTAD: an open workspace for virtually screening therapeutics targeting precise cancer patient groups using gene expression features.","U.S. Department of Health &amp; Human Services | NIH | National Institute of General Medical Sciences (NIGMS)"
"33045747","Open Targets Genetics: systematic identification of trait-associated genes using large-scale genetics and functional genomics.","JDRF"
"32780568","How to Illuminate the Dark Proteome Using the Multi-omic OpenProt Resource.",NA
"26496950","OpenTein: a database of digital whole-slide images of stem cell-derived teratomas.",NA
"21890895","OPM database and PPM web server: resources for positioning of proteins in membranes.","NIDA NIH HHS"
"21890895","OPM database and PPM web server: resources for positioning of proteins in membranes.","NIDDK NIH HHS"
"30760842","Development and validation of whole genome-wide and genic microsatellite markers in oil palm (Elaeis guineensis Jacq.): First microsatellite database (OpSatdb).",NA
"23272737","OPTIMAS-DW: a comprehensive transcriptomics, metabolomics, ionomics, proteomics and phenomics data resource for maize.",NA
"29913065","OptoBase: A Web Platform for Molecular Optogenetics.","Deutsche Forschungsgemeinschaft"
"21735248","ORchestra: an online reference database of OR/MS literature in health care.",NA
"32693783","The oilseed rape developmental expression resource: a resource for the investigation of gene expression dynamics during the floral transition in oilseed rape.","Biotechnology and Biological Sciences Research Council"
